"","CustomerID","Frequency","LastTransactionDate","AvgAmount","TotalAmount","churn"
"2114","15346",1,2011-01-11,252.42,252.42,"1"
"2115","15347",1,2010-12-08,81.6,81.6,"1"
"2116","15348",1,2011-09-28,158.04,158.04,"1"
"2117","15349",2,2011-07-04,217.78,435.56,"1"
"2118","15350",1,2010-12-01,115.65,115.65,"1"
"2119","15351",7,2011-11-27,242.597142857143,1698.18,"0"
"2120","15353",2,2011-03-30,275.335,550.67,"1"
"2121","15355",2,2011-11-10,98.775,197.55,"0"
"2122","15356",10,2011-11-08,273.11,2731.1,"0"
"2123","15358",22,2011-12-05,345.731363636364,7606.09,"0"
"2124","15360",1,2011-10-31,160.98,160.98,"0"
"2125","15361",1,2010-12-13,100.2,100.2,"1"
"2126","15363",1,2010-12-02,251,251,"1"
"2127","15364",2,2011-09-05,170.995,341.99,"1"
"2128","15365",7,2011-11-14,259.251428571429,1814.76,"0"
"2129","15366",2,2011-09-25,301.255,602.51,"1"
"2130","15367",4,2011-10-13,343.76,1375.04,"1"
"2131","15368",1,2011-11-18,16.5,16.5,"0"
"2132","15370",5,2011-09-29,223.22,1116.1,"1"
"2133","15373",11,2011-12-01,122.941818181818,1352.36,"0"
"2134","15374",1,2011-08-03,25.2,25.2,"1"
"2135","15376",3,2011-10-30,399.52,1198.56,"0"
"2136","15379",7,2011-06-23,383.954285714286,2687.68,"1"
"2137","15380",4,2011-12-01,107.79,431.16,"0"
"2138","15381",1,2011-03-16,37.5,37.5,"1"
"2139","15382",6,2011-11-25,694.761666666667,4168.57,"0"
"2140","15384",2,2011-06-23,266.605,533.21,"1"
"2141","15385",1,2011-10-30,123.56,123.56,"0"
"2142","15386",1,2011-06-06,394.14,394.14,"1"
"2143","15388",1,2011-03-14,140.54,140.54,"1"
"2144","15392",4,2011-12-05,240.0925,960.37,"0"
"2145","15393",2,2011-11-23,95.65,191.3,"0"
"2146","15394",4,2011-11-30,352.82,1411.28,"0"
"2147","15395",1,2011-01-18,107.45,107.45,"1"
"2148","15396",1,2011-08-19,169.18,169.18,"1"
"2149","15397",1,2011-02-23,94,94,"1"
"2150","15398",2,2011-11-23,602.175,1204.35,"0"
"2151","15399",3,2011-12-08,245.083333333333,735.25,"0"
"2152","15400",2,2011-08-03,25.1,50.2,"1"
"2153","15402",2,2011-07-14,214.955,429.91,"1"
"2154","15405",1,2011-06-03,42.44,42.44,"1"
"2155","15406",2,2011-11-08,193.905,387.81,"0"
"2156","15407",4,2011-11-06,180.3725,721.49,"0"
"2157","15408",1,2011-03-20,267.18,267.18,"1"
"2158","15410",8,2011-09-16,176.77625,1414.21,"1"
"2159","15411",4,2011-11-13,298.645,1194.58,"0"
"2160","15412",1,2011-06-21,58.29,58.29,"1"
"2161","15414",3,2011-11-30,168.98,506.94,"0"
"2162","15415",1,2011-01-30,510.41,510.41,"1"
"2163","15416",4,2011-10-06,676.955,2707.82,"1"
"2164","15417",1,2011-09-15,508.8,508.8,"1"
"2165","15419",1,2011-11-15,99.86,99.86,"0"
"2166","15421",4,2011-10-12,221.69,886.76,"1"
"2167","15422",2,2011-01-20,48.85,97.7,"1"
"2168","15423",1,2011-11-01,7.5,7.5,"0"
"2169","15424",2,2011-03-30,138.93,277.86,"1"
"2170","15426",5,2011-11-20,255.206,1276.03,"0"
"2171","15427",3,2011-11-06,482.82,1448.46,"0"
"2172","15428",1,2011-11-24,93.78,93.78,"0"
"2173","15429",2,2011-11-13,180.975,361.95,"0"
"2174","15432",1,2011-11-16,140.59,140.59,"0"
"2175","15433",2,2011-05-10,266.65,533.3,"1"
"2176","15434",5,2011-12-01,172.296,861.48,"0"
"2177","15435",1,2011-11-17,149.29,149.29,"0"
"2178","15436",3,2011-11-27,374.176666666667,1122.53,"0"
"2179","15437",1,2011-03-22,200.16,200.16,"1"
"2180","15438",1,2011-07-31,156.58,156.58,"1"
"2181","15440",3,2011-10-16,113.726666666667,341.18,"1"
"2182","15443",7,2011-12-08,434.287142857143,3040.01,"0"
"2183","15444",2,2011-11-30,709.13,1418.26,"0"
"2184","15445",1,2011-03-20,113.5,113.5,"1"
"2185","15447",1,2011-01-13,155.17,155.17,"1"
"2186","15448",1,2011-01-31,428.24,428.24,"1"
"2187","15449",3,2011-11-13,314.44,943.32,"0"
"2188","15450",1,2011-11-09,429.84,429.84,"0"
"2189","15452",3,2011-11-10,179.576666666667,538.73,"0"
"2190","15453",7,2011-12-08,198.338571428571,1388.37,"0"
"2191","15454",1,2010-12-12,179.1,179.1,"1"
"2192","15456",3,2011-03-01,138.993333333333,416.98,"1"
"2193","15457",1,2011-03-22,237.07,237.07,"1"
"2194","15458",1,2011-11-14,122.04,122.04,"0"
"2195","15460",1,2010-12-20,216.76,216.76,"1"
"2196","15462",3,2011-09-06,48.2,144.6,"1"
"2197","15463",1,2011-11-10,95.54,95.54,"0"
"2198","15464",1,2011-01-05,877.65,877.65,"1"
"2199","15465",17,2011-11-20,55.9847058823529,951.74,"0"
"2200","15466",1,2011-09-15,334.53,334.53,"1"
"2201","15467",3,2011-11-30,159.36,478.08,"0"
"2202","15468",2,2011-10-19,233.755,467.51,"1"
"2203","15469",2,2011-10-20,173.525,347.05,"0"
"2204","15471",1,2011-12-07,387.88,387.88,"0"
"2205","15472",1,2011-08-18,371.56,371.56,"1"
"2206","15475",1,2011-09-23,373.11,373.11,"1"
"2207","15478",2,2011-10-30,238.02,476.04,"0"
"2208","15480",1,2011-08-15,558.15,558.15,"1"
"2209","15482",3,2011-06-27,27.1866666666667,81.56,"1"
"2210","15483",4,2011-07-01,58.4525,233.81,"1"
"2211","15484",4,2011-12-08,475.115,1900.46,"0"
"2212","15485",3,2011-11-09,179.03,537.09,"0"
"2213","15488",1,2011-09-08,15,15,"1"
"2214","15489",3,2011-11-17,199.253333333333,597.76,"0"
"2215","15491",5,2011-08-31,439.7,2198.5,"1"
"2216","15492",2,2011-11-11,267.93,535.86,"0"
"2217","15493",5,2011-11-07,374.55,1872.75,"0"
"2218","15494",2,2011-11-18,542.965,1085.93,"0"
"2219","15497",2,2011-11-22,45,90,"0"
"2220","15498",25,2011-12-07,244.8604,6121.51,"0"
"2221","15500",4,2011-12-01,239.57,958.28,"0"
"2222","15502",9,2011-11-24,317.911111111111,2861.2,"0"
"2223","15503",1,2010-12-12,147.09,147.09,"1"
"2224","15504",1,2011-09-19,52.83,52.83,"1"
"2225","15505",4,2011-10-18,243.775,975.1,"1"
"2226","15506",3,2011-11-17,272.82,818.46,"0"
"2227","15507",1,2011-06-21,492.36,492.36,"1"
"2228","15508",6,2011-06-03,139.536666666667,837.22,"1"
"2229","15511",5,2011-11-28,174.196,870.98,"0"
"2230","15512",2,2011-07-07,60.5,121,"1"
"2231","15513",15,2011-11-06,190.872,2863.08,"0"
"2232","15514",10,2011-11-27,159.735,1597.35,"0"
"2233","15516",3,2011-10-26,20.81,62.43,"0"
"2234","15517",1,2011-04-20,236.43,236.43,"1"
"2235","15518",8,2011-10-06,221.12625,1769.01,"1"
"2236","15520",1,2011-12-08,308.82,308.82,"0"
"2237","15521",7,2011-10-30,285.937142857143,2001.56,"0"
"2238","15522",2,2011-11-07,163.75,327.5,"0"
"2239","15523",1,2011-09-16,62.36,62.36,"1"
"2240","15525",3,2011-12-07,275.306666666667,825.92,"0"
"2241","15526",2,2011-11-06,14.52,29.04,"0"
"2242","15527",8,2011-11-21,158.91625,1271.33,"0"
"2243","15528",1,2011-03-30,130.77,130.77,"1"
"2244","15529",11,2011-11-17,337.402727272727,3711.43,"0"
"2245","15530",4,2011-11-18,302.2525,1209.01,"0"
"2246","15531",2,2011-12-01,918.195,1836.39,"0"
"2247","15532",4,2011-11-14,386.3825,1545.53,"0"
"2248","15533",3,2011-11-20,232.19,696.57,"0"
"2249","15535",4,2011-06-19,134.1,536.4,"1"
"2250","15537",1,2011-06-29,110.92,110.92,"1"
"2251","15539",1,2011-12-02,381.86,381.86,"0"
"2252","15540",1,2011-11-28,213.3,213.3,"0"
"2253","15541",1,2011-08-17,85.13,85.13,"1"
"2254","15543",1,2011-02-24,127.86,127.86,"1"
"2255","15544",9,2011-11-30,357.19,3214.71,"0"
"2256","15545",2,2011-10-16,146.36,292.72,"1"
"2257","15547",14,2011-12-02,315.081428571429,4411.14,"0"
"2258","15549",3,2011-09-23,377.6,1132.8,"1"
"2259","15550",4,2011-12-05,124.445,497.78,"0"
"2260","15551",1,2011-11-03,355.7,355.7,"0"
"2261","15552",1,2011-05-06,90.12,90.12,"1"
"2262","15553",1,2011-10-10,437.23,437.23,"1"
"2263","15554",1,2011-03-07,217.2,217.2,"1"
"2264","15555",16,2011-11-27,273.341875,4373.47,"0"
"2265","15556",1,2011-11-15,229.77,229.77,"0"
"2266","15557",1,2011-11-11,164.75,164.75,"0"
"2267","15561",4,2011-11-28,81.735,326.94,"0"
"2268","15563",4,2011-11-17,267.6625,1070.65,"0"
"2269","15565",2,2011-10-20,71.28,142.56,"0"
"2270","15567",1,2011-11-21,86.17,86.17,"0"
"2271","15568",3,2011-12-07,154.563333333333,463.69,"0"
"2272","15569",2,2011-07-31,35.955,71.91,"1"
"2273","15570",12,2011-12-02,319.7475,3836.97,"0"
"2274","15571",4,2011-11-28,91.875,367.5,"0"
"2275","15572",7,2011-12-05,233.481428571429,1634.37,"0"
"2276","15573",2,2011-11-08,284.6,569.2,"0"
"2277","15574",4,2011-06-15,166,664,"1"
"2278","15576",1,2011-11-02,526.83,526.83,"0"
"2279","15577",3,2011-07-11,86.2933333333333,258.88,"1"
"2280","15578",1,2011-06-30,53.5,53.5,"1"
"2281","15579",2,2011-10-02,174.3,348.6,"1"
"2282","15581",10,2011-07-06,59.683,596.83,"1"
"2283","15582",3,2011-11-15,204.036666666667,612.11,"0"
"2284","15584",4,2011-11-16,170.0275,680.11,"0"
"2285","15585",1,2011-06-16,415.7,415.7,"1"
"2286","15589",3,2011-03-29,159.51,478.53,"1"
"2287","15592",1,2011-10-24,328.58,328.58,"0"
"2288","15593",1,2011-09-30,45,45,"1"
"2289","15594",5,2011-11-24,346.436,1732.18,"0"
"2290","15596",5,2011-08-31,243.198,1215.99,"1"
"2291","15597",1,2011-11-04,293.97,293.97,"0"
"2292","15598",1,2011-10-17,240.68,240.68,"1"
"2293","15599",2,2011-11-13,332.27,664.54,"0"
"2294","15601",14,2011-11-28,380.118571428571,5321.66,"0"
"2295","15602",6,2011-12-01,103.211666666667,619.27,"0"
"2296","15603",1,2011-09-22,13.92,13.92,"1"
"2297","15604",1,2011-10-18,216.39,216.39,"1"
"2298","15605",5,2011-11-03,221.606,1108.03,"0"
"2299","15606",9,2011-10-09,83.1866666666667,748.68,"1"
"2300","15607",1,2011-01-07,104.76,104.76,"1"
"2301","15608",4,2011-11-11,238.95,955.8,"0"
"2302","15609",1,2011-06-08,298.48,298.48,"1"
"2303","15610",1,2011-10-19,112.46,112.46,"1"
"2304","15611",12,2011-11-30,41.6741666666667,500.09,"0"
"2305","15612",2,2011-11-03,35.55,71.1,"0"
"2306","15615",22,2011-11-29,261.333636363636,5749.34,"0"
"2307","15618",4,2011-11-07,194.21275,776.851,"0"
"2308","15620",3,2011-10-14,507.193333333333,1521.58,"1"
"2309","15621",2,2011-12-05,30.925,61.85,"0"
"2310","15622",9,2011-10-27,331.434444444444,2982.91,"0"
"2311","15623",1,2011-07-21,301.03,301.03,"1"
"2312","15624",4,2011-08-15,129.3325,517.33,"1"
"2313","15625",4,2011-08-28,235.695,942.78,"1"
"2314","15626",2,2011-09-26,318,636,"1"
"2315","15628",9,2011-12-05,250.155555555556,2251.4,"0"
"2316","15630",2,2011-10-25,472.15,944.3,"0"
"2317","15632",8,2011-11-24,281.77625,2254.21,"0"
"2318","15634",1,2011-11-22,243.55,243.55,"0"
"2319","15636",2,2011-09-11,128.63,257.26,"1"
"2320","15637",1,2011-10-18,223.36,223.36,"1"
"2321","15639",1,2011-07-28,211.92,211.92,"1"
"2322","15640",14,2011-12-05,435.035,6090.49,"0"
"2323","15641",4,2011-08-26,400.75,1603,"1"
"2324","15643",3,2011-06-01,133.366666666667,400.1,"1"
"2325","15644",4,2011-06-26,203.25,813,"1"
"2326","15645",1,2011-11-21,447.61,447.61,"0"
"2327","15646",3,2011-07-05,149.213333333333,447.64,"1"
"2328","15648",2,2011-05-19,164.625,329.25,"1"
"2329","15651",3,2011-11-03,123.126666666667,369.38,"0"
"2330","15652",1,2011-09-09,257.34,257.34,"1"
"2331","15653",1,2011-08-16,48,48,"1"
"2332","15654",2,2011-11-30,72.405,144.81,"0"
"2333","15655",1,2011-04-10,560.67,560.67,"1"
"2334","15656",4,2011-10-25,187.125,748.5,"0"
"2335","15657",1,2011-11-17,30,30,"0"
"2336","15658",5,2011-06-02,135.96,679.8,"1"
"2337","15659",1,2011-10-27,94.35,94.35,"0"
"2338","15660",9,2011-11-14,142.806666666667,1285.26,"0"
"2339","15661",1,2011-01-26,19.8,19.8,"1"
"2340","15663",1,2011-08-25,138.14,138.14,"1"
"2341","15664",1,2011-10-20,230.31,230.31,"0"
"2342","15665",2,2011-06-24,743.785,1487.57,"1"
"2343","15667",1,2011-10-31,136.56,136.56,"0"
"2344","15669",4,2011-10-30,118.225,472.9,"0"
"2345","15670",1,2011-02-16,173.05,173.05,"1"
"2346","15671",7,2011-11-21,148.41,1038.87,"0"
"2347","15673",4,2011-09-12,513.59,2054.36,"1"
"2348","15674",4,2011-09-27,421.8275,1687.31,"1"
"2349","15675",3,2011-09-19,107.896666666667,323.69,"1"
"2350","15676",3,2011-11-21,942.803333333333,2828.41,"0"
"2351","15677",1,2011-10-21,542.48,542.48,"0"
"2352","15678",1,2011-10-18,130.1,130.1,"1"
"2353","15679",4,2011-11-15,178.82,715.28,"0"
"2354","15680",3,2011-11-30,375.16,1125.48,"0"
"2355","15681",5,2011-11-14,122.9,614.5,"0"
"2356","15683",1,2011-08-14,152.95,152.95,"1"
"2357","15687",9,2011-12-01,307.633333333333,2768.7,"0"
"2358","15689",2,2011-08-12,51.45,102.9,"1"
"2359","15690",2,2011-12-05,96.48,192.96,"0"
"2360","15692",1,2011-11-11,191.04,191.04,"0"
"2361","15694",8,2011-11-14,45.5,364,"0"
"2362","15695",2,2011-03-18,185.865,371.73,"1"
"2363","15696",8,2011-11-06,312.795,2502.36,"0"
"2364","15699",1,2011-11-22,309.65,309.65,"0"
"2365","15700",2,2011-06-20,327.94,655.88,"1"
"2366","15701",4,2011-12-07,385.535,1542.14,"0"
"2367","15703",1,2011-03-20,38.4,38.4,"1"
"2368","15704",4,2011-07-22,309.945,1239.78,"1"
"2369","15705",1,2011-05-22,83.1,83.1,"1"
"2370","15706",3,2011-10-06,300.72,902.16,"1"
"2371","15707",4,2011-11-04,225.145,900.58,"0"
"2372","15708",7,2011-10-30,389.091428571429,2723.64,"0"
"2373","15709",1,2011-03-01,95.09,95.09,"1"
"2374","15712",4,2011-11-30,217.75,871,"0"
"2375","15713",2,2011-07-19,134.1,268.2,"1"
"2376","15714",2,2011-11-28,144.64,289.28,"0"
"2377","15716",4,2011-07-17,216.8225,867.29,"1"
"2378","15717",1,2011-04-19,84.3,84.3,"1"
"2379","15719",13,2011-11-07,380.058461538462,4940.76,"0"
"2380","15720",1,2011-11-15,536.33,536.33,"0"
"2381","15721",1,2011-11-28,436.28,436.28,"0"
"2382","15722",4,2011-11-04,183.665,734.66,"0"
"2383","15723",1,2010-12-10,203.1,203.1,"1"
"2384","15724",2,2011-05-22,91.275,182.55,"1"
"2385","15725",1,2011-11-24,382.25,382.25,"0"
"2386","15727",7,2011-11-23,518.087142857143,3626.61,"0"
"2387","15729",1,2011-05-11,85,85,"1"
"2388","15730",3,2011-10-05,352.026666666667,1056.08,"1"
"2389","15732",2,2011-05-11,91.06,182.12,"1"
"2390","15733",1,2011-03-02,162.3,162.3,"1"
"2391","15734",2,2011-08-17,94.7,189.4,"1"
"2392","15737",8,2011-11-25,141.015,1128.12,"0"
"2393","15738",16,2011-11-21,120.733125,1931.73,"0"
"2394","15739",1,2011-10-04,77.6,77.6,"1"
"2395","15740",1,2011-10-21,154.88,154.88,"0"
"2396","15743",4,2011-11-23,187.19,748.76,"0"
"2397","15744",1,2011-09-23,34.8,34.8,"1"
"2398","15745",4,2011-11-20,248.8975,995.59,"0"
"2399","15746",1,2011-07-28,196.88,196.88,"1"
"2400","15747",3,2011-11-27,243.146666666667,729.44,"0"
"2401","15748",1,2011-10-30,149.31,149.31,"0"
"2402","15750",8,2011-12-07,303.085,2424.68,"0"
"2403","15752",7,2011-10-31,369.568571428571,2586.98,"0"
"2404","15754",3,2011-10-19,152.856666666667,458.57,"1"
"2405","15755",6,2011-11-29,382.341666666667,2294.05,"0"
"2406","15756",4,2011-10-09,133.24,532.96,"1"
"2407","15757",2,2011-10-05,321.51,643.02,"1"
"2408","15758",1,2011-11-15,171.25,171.25,"0"
"2409","15759",2,2011-02-16,20.92,41.84,"1"
"2410","15762",2,2011-10-05,291.875,583.75,"1"
"2411","15763",2,2011-11-08,503.51,1007.02,"0"
"2412","15764",6,2011-09-12,466.955,2801.73,"1"
"2413","15766",1,2011-10-06,131.46,131.46,"1"
"2414","15768",3,2011-08-16,123.943333333333,371.83,"1"
"2415","15773",1,2011-12-04,116.92,116.92,"0"
"2416","15774",1,2011-10-02,270.8,270.8,"1"
"2417","15775",1,2011-04-08,104.9,104.9,"1"
"2418","15776",1,2011-07-29,241.62,241.62,"1"
"2419","15777",2,2011-04-12,94.555,189.11,"1"
"2420","15780",3,2011-06-09,148.226666666667,444.68,"1"
"2421","15781",3,2011-11-14,103.353333333333,310.06,"0"
"2422","15782",3,2011-11-30,62.48,187.44,"0"
"2423","15783",1,2011-11-29,216.06,216.06,"0"
"2424","15785",5,2011-11-07,179.774,898.87,"0"
"2425","15786",3,2011-10-24,1273.34,3820.02,"0"
"2426","15787",3,2011-11-13,316.016666666667,948.05,"0"
"2427","15789",1,2010-12-16,351.3,351.3,"1"
"2428","15790",1,2011-11-29,220.85,220.85,"0"
"2429","15791",2,2011-10-27,553.305,1106.61,"0"
"2430","15793",1,2011-11-25,16.65,16.65,"0"
"2431","15795",1,2011-07-13,610.01,610.01,"1"
"2432","15796",8,2011-12-08,240.36375,1922.91,"0"
"2433","15797",1,2011-01-24,15,15,"1"
"2434","15799",3,2011-09-25,264.513333333333,793.54,"1"
"2435","15800",2,2011-08-24,349.54,699.08,"1"
"2436","15801",3,2011-10-24,341.45,1024.35,"0"
"2437","15803",1,2011-10-19,75.9,75.9,"1"
"2438","15804",13,2011-12-09,299.114615384615,3888.49,"0"
"2439","15805",16,2011-11-16,288.68,4618.88,"0"
"2440","15806",3,2011-10-24,137.66,412.98,"0"
"2441","15807",3,2011-10-20,222,666,"0"
"2442","15808",4,2011-02-06,554.755,2219.02,"1"
"2443","15809",5,2011-11-03,103.154,515.77,"0"
"2444","15810",4,2011-09-22,323.57,1294.28,"1"
"2445","15811",6,2011-11-17,339.845,2039.07,"0"
"2446","15812",3,2011-08-24,93.3433333333333,280.03,"1"
"2447","15813",2,2011-05-16,225.955,451.91,"1"
"2448","15814",4,2011-11-23,214.995,859.98,"0"
"2449","15815",4,2011-10-07,78.945,315.78,"1"
"2450","15819",4,2011-10-21,455.9625,1823.85,"0"
"2451","15820",1,2011-01-24,116.98,116.98,"1"
"2452","15821",2,2011-10-26,285.48,570.96,"0"
"2453","15822",2,2011-12-06,180.06,360.12,"0"
"2454","15823",1,2010-12-02,15,15,"1"
"2455","15825",1,2011-06-20,185.34,185.34,"1"
"2456","15826",3,2011-10-14,347.683333333333,1043.05,"1"
"2457","15827",14,2011-09-27,128.892142857143,1804.49,"1"
"2458","15829",2,2011-09-01,300.67,601.34,"1"
"2459","15830",1,2011-11-02,543,543,"0"
"2460","15831",3,2011-10-12,168.883333333333,506.65,"1"
"2461","15832",1,2011-03-30,805.19,805.19,"1"
"2462","15834",3,2011-09-30,593.583333333333,1780.75,"1"
"2463","15835",4,2011-10-26,187.4725,749.89,"0"
"2464","15836",1,2011-10-20,137.37,137.37,"0"
"2465","15837",1,2011-10-06,391.98,391.98,"1"
"2466","15838",2,2011-11-14,21.6,43.2,"0"
"2467","15839",3,2011-11-06,323.646666666667,970.94,"0"
"2468","15840",2,2011-10-12,177.78,355.56,"1"
"2469","15841",4,2011-09-28,146.95,587.8,"1"
"2470","15843",1,2011-02-09,118.95,118.95,"1"
"2471","15844",1,2011-10-24,130.74,130.74,"0"
"2472","15845",8,2011-11-22,243.85625,1950.85,"0"
"2473","15847",2,2011-11-01,164.395,328.79,"0"
"2474","15850",2,2011-11-20,119.425,238.85,"0"
"2475","15852",1,2011-05-26,103.21,103.21,"1"
"2476","15853",1,2011-10-19,110.8,110.8,"1"
"2477","15854",8,2011-12-05,79.36875,634.95,"0"
"2478","15855",5,2011-07-26,134.528,672.64,"1"
"2479","15856",26,2011-12-05,201.316153846154,5234.22,"0"
"2480","15857",1,2011-11-21,174.6,174.6,"0"
"2481","15858",5,2011-11-24,241.066,1205.33,"0"
"2482","15860",8,2011-10-30,109.55125,876.41,"0"
"2483","15861",7,2011-11-27,418.474285714286,2929.32,"0"
"2484","15862",4,2011-12-01,190.28,761.12,"0"
"2485","15863",2,2011-11-14,34.42,68.84,"0"
"2486","15864",3,2011-10-04,30.4666666666667,91.4,"1"
"2487","15865",3,2011-10-30,179.043333333333,537.13,"0"
"2488","15866",1,2011-08-30,230.53,230.53,"1"
"2489","15867",15,2011-12-04,237.769333333333,3566.54,"0"
"2490","15869",2,2011-03-07,59.7,119.4,"1"
"2491","15870",1,2011-11-07,354.09,354.09,"0"
"2492","15872",2,2011-11-25,180.465,360.93,"0"
"2493","15874",7,2011-10-07,121.635714285714,851.45,"1"
"2494","15877",2,2011-12-08,192.19,384.38,"0"
"2495","15880",1,2010-12-05,343.28,343.28,"1"
"2496","15881",4,2011-01-31,32.535,130.14,"1"
"2497","15882",3,2011-05-25,60.8,182.4,"1"
"2498","15883",2,2011-12-07,167.64,335.28,"0"
"2499","15885",3,2011-09-08,109.45,328.35,"1"
"2500","15886",1,2011-10-10,123.09,123.09,"1"
"2501","15888",1,2011-09-20,91.81,91.81,"1"
"2502","15889",2,2011-07-06,223.435,446.87,"1"
"2503","15891",1,2011-04-27,524.52,524.52,"1"
"2504","15894",2,2011-03-31,94.65,189.3,"1"
"2505","15895",1,2011-07-13,42.01,42.01,"1"
"2506","15897",2,2011-05-29,55.775,111.55,"1"
"2507","15898",5,2011-12-08,138.562,692.81,"0"
"2508","15899",1,2010-12-06,56.25,56.25,"1"
"2509","15900",1,2011-11-16,351.11,351.11,"0"
"2510","15901",3,2011-11-23,121.293333333333,363.88,"0"
"2511","15903",4,2011-11-13,118.14,472.56,"0"
"2512","15904",1,2011-12-01,164.68,164.68,"0"
"2513","15906",7,2011-11-20,188.177142857143,1317.24,"0"
"2514","15907",3,2011-12-06,289.666666666667,869,"0"
"2515","15909",1,2011-06-19,69.54,69.54,"1"
"2516","15910",8,2011-12-09,154.0225,1232.18,"0"
"2517","15912",2,2011-06-14,97.475,194.95,"1"
"2518","15916",7,2011-11-23,185.261428571429,1296.83,"0"
"2519","15917",1,2011-04-06,123.1,123.1,"1"
"2520","15918",2,2011-06-02,118.665,237.33,"1"
"2521","15919",2,2011-11-20,319.945,639.89,"0"
"2522","15920",4,2011-07-08,41.875,167.5,"1"
"2523","15921",1,2011-06-20,205.41,205.41,"1"
"2524","15922",1,2010-12-01,137.6,137.6,"1"
"2525","15923",1,2010-12-02,127.08,127.08,"1"
"2526","15925",1,2011-05-29,138.3,138.3,"1"
"2527","15930",1,2011-10-03,356.55,356.55,"1"
"2528","15932",8,2011-12-05,162.46875,1299.75,"0"
"2529","15933",3,2011-11-18,354.153333333333,1062.46,"0"
"2530","15935",1,2011-04-14,108.04,108.04,"1"
"2531","15937",1,2011-10-06,111.75,111.75,"1"
"2532","15938",5,2011-08-19,50.916,254.58,"1"
"2533","15939",13,2011-09-11,23.9261538461538,311.04,"1"
"2534","15942",1,2011-07-29,119.04,119.04,"1"
"2535","15944",1,2011-03-08,68.9,68.9,"1"
"2536","15945",1,2010-12-09,13.6,13.6,"1"
"2537","15947",1,2011-09-18,282.64,282.64,"1"
"2538","15948",2,2011-12-01,477.62,955.24,"0"
"2539","15949",2,2011-11-23,131.46,262.92,"0"
"2540","15950",4,2011-11-08,341.69,1366.76,"0"
"2541","15951",2,2011-12-01,338.31,676.62,"0"
"2542","15952",4,2011-11-06,183.9425,735.77,"0"
"2543","15953",8,2011-11-24,120.0775,960.62,"0"
"2544","15955",14,2011-11-15,178.493571428571,2498.91,"0"
"2545","15957",1,2011-11-08,378.49,378.49,"0"
"2546","15958",1,2011-09-26,60.9,60.9,"1"
"2547","15963",2,2011-11-20,215.58,431.16,"0"
"2548","15965",4,2011-11-22,187.735,750.94,"0"
"2549","15967",2,2011-11-16,209.415,418.83,"0"
"2550","15969",3,2011-12-07,72.1666666666667,216.5,"0"
"2551","15970",1,2011-02-09,114.9,114.9,"1"
"2552","15971",5,2011-10-03,23.35,116.75,"1"
"2553","15973",1,2010-12-08,34.4,34.4,"1"
"2554","15974",7,2011-10-31,381.158571428571,2668.11,"0"
"2555","15975",1,2011-09-16,371.01,371.01,"1"
"2556","15976",2,2011-06-27,215.47,430.94,"1"
"2557","15977",2,2011-11-22,385.165,770.33,"0"
"2558","15978",1,2011-09-23,637.26,637.26,"1"
"2559","15980",2,2011-09-12,133.92,267.84,"1"
"2560","15981",7,2011-11-15,118.542857142857,829.8,"0"
"2561","15983",4,2011-11-17,225.835,903.34,"0"
"2562","15984",9,2011-12-07,203.294444444444,1829.65,"0"
"2563","15985",2,2011-08-08,253.49,506.98,"1"
"2564","15986",1,2011-11-09,168.12,168.12,"0"
"2565","15987",6,2011-11-27,102.69,616.14,"0"
"2566","15988",1,2011-11-20,158.03,158.03,"0"
"2567","15990",2,2011-10-26,310.355,620.71,"0"
"2568","15992",1,2011-12-06,41.99,41.99,"0"
"2569","15993",7,2011-12-01,399.652857142857,2797.57,"0"
"2570","15994",1,2011-10-16,284.55,284.55,"1"
"2571","15996",6,2011-09-12,170.788333333333,1024.73,"1"
"2572","15998",5,2011-11-03,600.804,3004.02,"0"
"2573","16003",5,2011-11-10,257.274,1286.37,"0"
"2574","16005",4,2011-11-27,153.8475,615.39,"0"
"2575","16006",1,2011-05-12,68.2,68.2,"1"
"2576","16007",4,2011-10-23,425.485,1701.94,"0"
"2577","16008",3,2011-11-16,138.493333333333,415.48,"0"
"2578","16009",3,2011-11-07,258.583333333333,775.75,"0"
"2579","16010",3,2011-04-08,111.716666666667,335.15,"1"
"2580","16011",16,2011-12-01,155.93875,2495.02,"0"
"2581","16012",3,2011-11-04,252.413333333333,757.24,"0"
"2582","16013",6,2011-12-02,138.183333333333,829.1,"0"
"2583","16014",3,2011-11-02,220.793333333333,662.38,"0"
"2584","16015",3,2011-12-06,206.69,620.07,"0"
"2585","16016",8,2011-12-06,184.3575,1474.86,"0"
"2586","16017",1,2011-10-23,211.88,211.88,"0"
"2587","16018",2,2011-10-31,141.69,283.38,"0"
"2588","16019",9,2011-10-24,233.986666666667,2105.88,"0"
"2589","16020",3,2011-11-23,249.67,749.01,"0"
"2590","16022",1,2011-03-24,553.28,553.28,"1"
"2591","16023",3,2011-10-24,239.936666666667,719.81,"0"
"2592","16024",1,2011-11-27,251.24,251.24,"0"
"2593","16025",1,2011-11-10,439.66,439.66,"0"
"2594","16026",1,2011-10-27,236.09,236.09,"0"
"2595","16027",3,2011-07-25,46.3,138.9,"1"
"2596","16030",1,2011-02-03,331.24,331.24,"1"
"2597","16031",2,2011-09-08,254.495,508.99,"1"
"2598","16033",20,2011-12-04,389.7715,7795.43,"0"
"2599","16034",3,2011-05-27,100.1,300.3,"1"
